,title,type,date,abstract,abbreviations,funding,keywords,year
887,,,[],"One impediment to breastfeeding is the lack of information on the use of many drugs during lactation, especially newer ones. The principles of drug passage into breastmilk are well established, but have often not been optimally applied prospectively. Commonly used preclinical rodent models for determining drug excretion into milk are very unreliable because of marked differences in milk composition and transporters compared to those of humans. Measurement of drug concentrations in humans remains the gold standard, but computer modeling is promising. New FDA labeling requirements present an opportunity to apply modeling to preclinical drug development in place of conventional animal testing for drug excretion into breastmilk, which should improve the use of medications in nursing mothers.",Area under the concentration-time curve Total body drug clearance Drug concentration in plasma Cytochrome P450 2D6 Bioavailability U.S. Food and Drug Administration Human immunodeficiency virus Infant to maternal plasma concentration ratio Milk to plasma concentration ratio Physiologically based pharmacokinetic Pregnancy and Lactation Labeling Rule Population pharmacokinetics Quantitative structure-activity relationship Relative infant dose World Health Organization,,breast feeding drug excretion human milk modeling pharmacokinetics,2018
888,,,[],"Optimal development of the embryo and the fetus depends on placental passage of gases, nutrients, hormones, and waste products. These molecules are transferred across the placenta via passive diffusion, carrier-mediated cellular uptake and efflux, and transcytosis pathways. The same mechanisms additionally control the rate and extent of transplacental transfer of drugs taken by the pregnant mother. Essentially all drugs cross the placenta to a certain extent, and some accumulate in the placenta itself at levels that can even exceed those in maternal plasma. Hence, even drugs that are not efficiently transferred across the placenta may indirectly affect fetal development by interfering with placental function. In this article, we describe key properties of the placental barrier and their modulation by medications. We highlight implications for pharmacotherapy and novel approaches for drug delivery in pregnant women and their fetuses.",Adenosine triphosphate binding cassette Placental brush-border membrane vesicles Breast cancer resistance protein Concentrative nucleoside transporter Cytochrome P-450 Equilibrative nucleoside transporter Neonatal Fc receptors L-type amino acid transporter Multidrug resistance protein Multidrug resistance-associated protein Norepinephrine transporter Organic anion transporter Organic anion transporting polypeptide Organic cation transporter P-glycoprotein Reduced folate carrier Serotonin transporter Solute carrier Uridine diphosphate glucoronosyltransferase,"The authors acknowledge the support of the Israel Science Foundation (ISF) Grant 506/13.  Sara Eyal is affiliated with the David R. Bloom Centre for Pharmacy and Dr. Adolf and Klara Brettler Centre for Research in Molecular Pharmacology and Therapeutics at The Hebrew University of Jerusalem, Israel.",drug transporters maternal-fetal pharmacology placenta placental transfer pregnancy,2018
889,,,[],"The purpose of this study was to explore the feasibility of developing amorphous solid dispersion (ASD) by inducing acid-base interaction at an elevated temperature using hot melt extrusion. Itraconazole and glutaric acid, which do not form salt with each other, were selected as, respectively, model basic drug and weak organic acid. A 1:4:1 /w mixture of itraconazole, glutaric acid and a polymer, Kollidon®VA64, was melt extruded at 95°C. The ground extrudate was characterized by DSC and PXRD and then tested for dissolution at pH 1.2, followed by a change in pH to 5.5. Despite the high melting point of 168°C, itraconazole dissolved in glutaric acid at around the melting temperature of acid (~98°C), and physically stable ASD was produced when the formulation was extruded at 95°C. Capsules containing 100-mg equivalent of itraconazole dissolved rapidly at pH 1.2 producing highly supersaturated solution. When the pH was changed from 1.2 to 5.5, very fine suspensions, facilitated by the presence of Kollidon®VA64, was formed. Physically stable ASD of itraconazole with high drug load was prepared by interaction with glutaric acid in a hot melt extruder. This may be used as a platform technology for the development ASD of most poorly water-soluble basic drugs.",Itraconazole Amorphous solid dispersion Powder X-ray diffraction Glass transition temperature,,amorphous solid dispersion dissolution enhancement itraconazole melt extrusion weak organic acid,2018
890,,,[],"To develop PEGylated variants of pUR4/FUD (FUD), a fibronectin assembly inhibitor, using 10 kDa, 20 kDa, and 40 kDa PEGs to evaluate their binding affinity and inhibitory potency. The FUD peptide was recombinantly expressed, purified, and PEGylated at the N-terminus using 10 kDa, 20 kDa, and 40 kDa methoxy-PEG aldehyde. The PEGylates were purified and fractionated using ion-exchange chromatography. The molecular weight and degree of PEGylation of each conjugate was verified using MALDI-TOF. The binding affinity of each PEG-FUD conjugate was studied using isothermal titration colorimetry (ITC) and their inhibitory potency was characterized by a cell-based matrix assembly   assay. The 10 kDa, 20 kDa, and 40 kDa PEG-FUD conjugates were synthesized and isolated in good purity as determined by HPLC analysis. Their molecular weight was consistent with attachment of a single PEG molecule to one FUD peptide. The binding affinity (K ) and the fibronectin fibrillogenesis inhibitory potency (IC50) of all PEG-FUD conjugates remained nanomolar and unaffected by the addition of PEG. Retention of FUD fibronectin binding activity following PEGylation with three different PEG sizes suggest that PEG-FUD holds promise as an effective anti-fibrotic with therapeutic potential and a candidate for further pharmacokinetic and biodistribution studies.",70 kDa N-terminal region of fibronectin Extracellular Matrix Fibronectin Fibronectin type I domain Functional Upstream Domain Isothermal Titration Calorimetry Matrix Assembly Assay Matrix Assisted Laser Desorption/Ionization Time of Flight Polyethylene Glycol Transforming Growth Factor β,"The MALDI-TOF MS and LC-MS analysis of FUD, mFUD, PEG-FUD, and PEG-mFUD was facilitated by Ian Miller, Molly Pellitteri Hahn, and Cameron Scarlett at the School of Pharmacy’s Analytical Instrumentation Center. We are grateful for the financial support of the University of Wisconsin-Madison School of Pharmacy and the National Institutes of Health Grant R01AI101157 to the Kwon lab and the National Eye Institute Grants EY017006 and EY0020490 (Peters lab), a Core grant to the Department of Ophthalmology and Visual Sciences P30EY016665 which provides support to the Peters lab.",Anti-fibrosis therapy fibronectin PEG peptide delivery pUR4/FUD,2018
891,,,[],"To examine the utility of human plasma as an assay medium in Caco-2 permeability studies to overcome poor mass balance and inadequate sink conditions frequently encountered with lipophilic compounds. Caco-2 permeability was assessed for reference compounds with known transport mechanisms using either pH 7.4 buffer or human plasma as the assay medium in both the apical and basolateral chambers. When using plasma, P  values were corrected for the unbound fraction in the donor chamber. The utility of the approach was assessed by measuring the permeability of selected antimalarial compounds using the two assay media. Caco-2 cell monolayer integrity and P-gp transporter function were unaffected by the presence of human plasma in the donor and acceptor chambers. For many of the reference compounds having good mass balance with buffer as the medium, higher P  values were observed with plasma, likely due to improved acceptor sink conditions. The lipophilic antimalarial compounds exhibited low mass balance with buffer, however the use of plasma markedly improved mass balance allowing the determination of more reliable P  values. The results support the utility of human plasma as an alternate Caco-2 assay medium to improve mass balance and permeability measurements for lipophilic compounds.",Dulbecco’s Modified Eagle Medium Dimethylsulfoxide Dulbecco’s Phosphate-Buffered Saline 2-[4-(2-hydroxyethyl)piperazin-1-yl]ethanesulfonic acid Apparent permeability coefficient P-glycoprotein Transepithelial electrical resistance,Antimalarial compounds and partial funding provided by the Medicines for Malaria Venture are gratefully acknowledged. The Centre for Drug Candidate Optimisation is supported by Therapeutic Innovation Australia (TIA). TIA is supported by the Australian Government through the National Collaborative Research Infrastructure Strategy (NCRIS) program.,Caco-2 permeability human plasma protein binding lipophilic compounds,2018
892,,,[],"Physiologically-based pharmacokinetic (PBPK) models are essential in drug development, but require parameters that are not always obtainable. We developed a methodology to investigate the feasibility and requirements for precise and accurate estimation of PBPK parameters using population modelling of clinical data and illustrate this for two key PBPK parameters for hepatic metabolic clearance, namely whole liver unbound intrinsic clearance (CLint ) and hepatic blood flow (Qh) in children. First, structural identifiability was enabled through re-parametrization and the definition of essential trial design components. Subsequently, requirements for the trial components to yield precise estimation of the PBPK parameters and their inter-individual variability were established using a novel application of population optimal design theory. Finally, the performance of the proposed trial design was assessed using stochastic simulation and estimation. Precise estimation of CLint  and Qh and their inter-individual variability was found to require a trial with two drugs, of which one has an extraction ratio (ER) ≤ 0.27 and the other has an ER ≥ 0.93. The proposed clinical trial design was found to lead to precise and accurate parameter estimates and was robust to parameter uncertainty. The proposed framework can be applied to other PBPK parameters and facilitate the development of PBPK models.",Fixed effect Whole liver unbound intrinsic clearance Total (bound and unbound) plasma clearance Mean relative estimation error Physiologically-based pharmacokinetics Hepatic blood flow Relative estimation error Relative root mean square error Inter-individual variance,,paediatrics physiologically-based pharmacokinetic population modelling population optimal design,2018
893,,,[],"A novel polymer micelle was prepared with a high drug loading, good stability, high tolerance and better anti-tumor effect. TM-2 was encapsulated in poly-block-poly (D, L-lactic acid) self-assembled micelles by the thin-film hydration method. From the critical micelle concentrations of the copolymers, particle size, drug loading and encapsulation efficiency of drug-loading micelles, the appropriate polymer material could be assessed. Comparisons between TM-2 solution and TM-2 micelles were done to evaluate the pharmacokinetics and toxicity in rats, compared with Taxol to evaluate the anti-tumor effect in mice. The optimized TM-2 micelles achieved a high drug loading (~20%) with the polymer material of PEG -PLA , with a particle size of 30 nm and no significant change in particle size after lyophilization. The result of pharmacokinetic experiment displayed that the half-life   was obviously prolonged. The maximum tolerated dose of TM-2 micelles was approximately 25 mg/kg in rats, and the relative tumor growth rate of Taxol (15 mg/kg), TM-2 (10 mg/kg), TM-2 (15 mg/kg) and TM-2 (40 mg/kg) in mice were 49.35%, 49.14%, 36.44 and 9.98% respectively. TM-2 micelles with high drug loading increased drug solubility, improved tolerance, antitumor effects and reduced toxicity.","Human lung xenografts Acetonitrile Concentration-time curve Breast cancer Plasma clearance Maximum plasma concentration Critical micelle concentration Cremophor EL Cytochrome P450 proteins Drug loading Dynamic light scattering N-N dimethylformamide Differential scanning calorimetry Encapsulation efficiency Fourier Transform infrared spectroscopy Gel permeation chromatography Human cervical adenocarcinoma resistant to vincristine Metastatic breast cancer 7/ADR-Human breast cancer resistant to adriamycin Multiple drug resistance The maximum tolerable dose Non-small cell lung cancer Ovarian cancer Negative control absorbance Positive control absorbance Sample absorbance Phosphate-buffered saline Polydispersity index PLA-Poly-block-poly (D, L-lactic acid) Particle size distribution Prostate-specific membrane antigen Paclitaxel Relative tumor volume Male Sprague-Dawley Relative tumor growth rate Elimination half-life Commercial name of paclitaxel solution Transmission electron microscopy Maximum plasma concentration Polysorbate X-ray diffraction",,anti-tumor effect high drug loading polymer micelles tm-2 toxicity,2018
894,,,[],"Personalized peptide-based cancer vaccines will be composed of multiple patient specific synthetic long peptides (SLPs) which may have various physicochemical properties. To formulate such SLPs, a flexible vaccine delivery system is required. We studied whether cationic liposomes are suitable for this purpose. Fifteen SIINFEKL T cell epitope-containing SLPs, widely differing in hydrophobicity and isoelectric point, were separately loaded in cationic liposomes via the dehydration-rehydration method. Particle size and polydispersity index (PDI) were measured via dynamic light scattering (DLS), and zeta potential with laser Doppler electrophoresis. Peptide loading was fluorescently determined and the immunogenicity of the formulated peptides was assessed in co-cultures of dendritic cells (DCs) and CD8  T-cells  . All SLPs were loaded in cationic liposomes by using three different loading method variants, depending on the SLP characteristics. The fifteen liposomal formulations had a comparable size (< 200 nm), PDI (< 0.3) and zeta potential (22–30 mV). Cationic liposomes efficiently delivered the SLPs to DCs that subsequently activated SIINFEKL-specific CD8  T-cells, indicating improved immunological activity of the SLPs. Cationic liposomes can accommodate a wide range of different SLPs and are therefore a potential delivery platform for personalized cancer vaccines.",Dendritic cell Optical density Phosphate buffer Polydispersity index Synthetic long peptide,"We thank Peter van Veelen for the advice and help of the peptide modeling. JH was funded by the Molecule to Patient program of the Translational Drug Discovery and Development (TDDD) profiling area of University Leiden, The Netherlands. The authors declare to have no conflict of interest.",cationic liposomes immunogenicity neoepitope synthetic long peptides therapeutic cancer vaccine,2018
895,,,[],"To evaluate the potential effects of PEGylated pH-sensitive liposomes on the intracellular activity of a new peptide recently characterized as a novel inhibitor of the human thymidylate synthase (hTS) over-expressed in many drug-resistant human cancer cell lines. Peptide-loaded pH-sensitive PEGylated (PpHL) and non-PEGylated liposomes (nPpHL) were carefully characterized and delivered to cis-platinum resistant ovarian cancer C13* cells; the influence of the PpHL on the drug intracellular activity was investigated by the Western Blot analysis of proteins involved in the pathway affected by hTS inhibition. Although PpHL and nPpHL showed different sizes, surface hydrophilicities and serum stabilities, both carriers entrapped the drug efficiently and stably demonstrating a pH dependent release; moreover, the different behavior against J774 macrophage cells confirmed the ability of PEGylation in protecting liposomes from the reticuloendothelial system. Comparable effects were instead observed against C13* cells and biochemical data by immunoblot analysis indicated that PEGylated pH-sensitive liposomes do not modify the proteomic profile of the cells, fully preserving the activity of the biomolecule. PpHL can be considered as efficient delivery systems for the new promising anti-cancer peptide.",New synthesized octapeptide (amminoacid sequence: LSCQLYQR) with inverted chirality at position 4 (corresponding to the amino acid glutamine) (LSCqLYQR) Dihydrofolate reductase Enhanced permeation and retention Heat shock protein (HSP90AA1) Human thymidylate synthase Non-PEGylated peptide-loaded pH-sensitive liposomes Phosphate buffer solution Poly-ethylene-glycol PEGylated peptide-loaded pH-sensitive liposomes Reticuloendothelial system Tumour Necrosis Factor Receptor Associated Protein 1,,anti-cancer peptides intracellular protein modulation PEGylation pH-sensitive liposomes western blot,2018
896,,,[],"Pluronics are known as inhibitors of multidrug resistance thus making tumor cells sensitive to therapeutic doses of drugs. The purpose of our study consists in revealing molecular targets of the hydrophobic poly(propylene oxide) block of pluronics in living cells and the dependence of the polymers chemosensitizing efficiency upon targeting. A photo sensitive tracer was attached to the hydrophobic poly(propylene oxide) block of  H-labeled  -Bu-EO-PO copolymer. The conjugate was used for treatment cells in culture. We searched for its complexes with cellular lipids or proteins using RP TLC and SDS-electrophoresis, respectively. The chemosensitizing efficiency of pluronics was evaluated by their least concentrations sufficient for MDR reversion (C ). The poly(propylene oxide) block inserts in the lipid core of plasma membrane. No preferential binding of the conjugate with any cellular protein, particularly P-gp, has been detected. FITC-labeled pluronic L61 bound to alcohol insoluble cellular targets did not participate in MDR reversion. C  values of 13 block copolymers have been determined. These values inversely correlated with the polymers affinity toward lipids and the ability to accelerate flip-flop. Insertion of the hydrophobic poly(propylene oxide) block of amphiphiles in the lipid core of plasma membrane and acceleration of flip-flop of lipids underlie the mechanism of MDR reversion.",Bovine serum albumin The least polymer concentration sufficient for the maximum possible MDR inhibition Dulbecco’s modified Eagle’s medium Doxorubicin Gel permeation chromatography Ethylene oxide Fluorescein isothiocyanate Photo affinity labeling Dulbecco’s phosphate-buffered saline Propylene oxide Poly(propylene oxide) Octadecyl Rhodamine B chloride -butoxy-poly(ethylene oxide)- -poly(propylene oxide) block copolymer Reverse phase TLC -1-trifluoromethyldiazirinyl benzoic acid Thin layer chromatography,The authors express their gratitude to Prof. G. A. Korshunova for her generous gift of p-1-trifluorometyldiazirinyl benzoic acid (TFMD) and to the Shared Research Center of MSU supported by the Russian Ministry of Education and Science for the equipment provided.,cellular membranes lipids multidrug resistance polymers polymer-biopolymer interaction,2018
897,,,[],"The organic cation transporters (OCTs) and multidrug and toxin extrusions (MATEs), located in the basolateral and apical membrane of proximal tubular cells respectively, are crucial determinants of renal elimination and/or toxicity of cationic drugs such as cisplatin. The purpose of this study was to discover selective OCT inhibitors over MATEs, and explore their potential to protect against cisplatin-induced nephrotoxicity that is clinically common. The inhibition by select compounds on the uptake of the probe substrate metformin was assessed in HEK293 cells overexpressing human OCT2, OCT1, MATE1, MATE2-K, and mouse Oct2, Oct1, and Mate1. Furthermore, the effects of carvedilol on organic cation transporter-mediated cellular and renal accumulation of metformin and cisplatin, and particularly the toxicity associated with cisplatin, were investigated in HEK293 cells and mice. Five selective OCT inhibitors were identified through the screening of forty-one drugs previously reported as the inhibitors of OCTs and/or MATEs. Among them, carvedilol showed the most selectivity on OCTs over MATEs (IC : 3.6 μM for human OCT2, 103 μM for human MATE1 and 202 μM for human MATE2-K) in the cellular assays  , with the selectivity in mice as well. Moreover, carvedilol treatment could significantly decrease cisplatin accumulation and ameliorate its toxicity both   in cells and   in mouse kidney. Our data indicate that selective inhibition of OCTs by carvedilol may protect from cisplatin-induced nephrotoxicity by restraining the cellular entry of cisplatin via OCTs, while having no impact on its elimination through MATEs.",Area under curve The maximum concentration Drug-drug interaction Haematoxylin and Eosin staining The half maximal inhibitory concentration Multidrug and toxin extrusions 1-methyl-4-phenylpyridinium Organic cation transporters Half life Tetraethyl ammonium Time of the maxium concentration,The present study was supported by the National Institute of General Medical Sciences of the US National Institutes of Health (NIH) [R01GM099742] and by the US Food and Drug Administration (FDA) [U01FD004320]. Dr. Dong Guo is an M-CERSI Scholar (FDA 1U01FD005946). Dr. Yan Shu is a co-founder for and owns equity in Optivia Biotechnology.,carvedilol cisplatin multidrug and toxin extrusion nephrotoxicity organic cation transporter,2018
898,,,[],"Collagen-induced arthritic (CIA) rats are used commonly for preclinical pharmacologic research into rheumatoid arthritis (RA). Dexamethasone (DEX), a potent corticosteroid (CS), remains an important component in combination therapy for RA. Although sex differences in RA and CS pharmacokinetics/pharmacodynamics (PK/PD) have been documented in humans, there has been no such comprehensive evaluation of sex differences in CIA rats. Paw size measurements were obtained for males and females from four groups of animals: healthy controls, non-drug treated arthritic animals, and both 0.225 and 2.25 mg/kg DEX-treated arthritic animals. A turnover model for disease progression, minimal PBPK model for drug concentrations, and inhibitory indirect response model were applied using population PK/PD modeling. The clearances of DEX were 43% greater in males, but other PK parameters were similar. The temporal profiles of paw swelling exhibited earlier progression, peak edema times, and disease remission in females. DEX suppressed paw edema well in both males and females with similar capacity (  values (=1.0), but DEX potency was less in females with higher   values (0.101   0.015 ng/mL). The pharmacology of DEX was well characterized in CIA rats. This study addresses knowledge gaps about sex differences and can be a guide for more mechanistic assessment of sex, drug, and disease differences in RA.",Area under the curve Corticosteroids Collagen-induced arthritis Dexamethasone Disease Glucocorticoid receptor Inter-individual variability Interleukin Interstitial fluid Minimal physiologically-based pharmacokinetic Objective function value Pharmacodynamics Pharmacokinetics Rheumatoid arthritis Subcutaneous,,collagen-induced arthritis dexamethasone pharmacodynamics pharmacokinetics sex differences,2018
899,,,[],,,,,2018
900,,,[],"The present investigation was aimed at developing Teriflunomide (TEF) and Methotrexate (MTX) loaded hydroxyapatite nanoparticles and increasing tolerability towards combination therapy against rheumatoid arthritis by reducing hepatotoxicity. Drug-loaded HAp-NPs were synthesized by wet-chemical precipitation method and optimized by Box-Behnken experimental design. The developed NPs were subjected to   and   characterization.   pharmacodynamics and biochemical studies were performed on adjuvant- induced arthritis model treated with different formulations; MTX-TEF-SOL, TEF-HAp-NP, MTX-HAp-NP, TEF-MTX-HAp-NP, FOLITRAX-10 and AUBAGIO. The size of the optimized formulations, TEF-HAp-NP and MTX-HAp-NP, was found to be 224.3 ± 83.80 nm and 268.3 ± 73.86 nm with drug loading 53.11 ± 0.84% and 67.04 ± 1.12% respectively.   release of TEF from TEF-HAp-NP (70.41 ± 1.22%) and MTX from MTX-HAp-NP (82.43 ± 1.31%) up to 24 h revealed sustained release pattern. Results of the arthritic assessment study showed a significant (  < 0.05) reduction in ankle diameter (61.30 ± 7.42) and arthritis score (2.35 ± 0.24) with a marked restoration of ankle joint micro-architecture in TEF-MTX-HAp-NP treated group. During Hepatotoxicity studies, liver histopathology revealed that the formulation MTX-TEF-HAp-NP was least hepatotoxic with less hepatocyte swelling and fibrous connective tissue proliferation while Folitrax-10 was found to be most hepatotoxic. Biochemical studies revealed that Folitrax-10 significantly (  < 0.05) increased the GOT (313.64 ± 16) and GPT level (334.46 ± 13) while insignificant (  > 0.05) change in GOT (263.68 ± 17) and GPT (229.38 ± 10) level was recorded with TEF-MTX-HAp-NP. We report that the subcutaneous delivery of TEF-MTX-HAp-NP was most effective as it successfully reduced the dosage by half for maximizing therapeutic efficacy and minimizing side effects.",Adjuvant Induced Arthritis Complete Freund’s adjuvant Glutamic Oxaloacetate Transaminase Glutamic Pyruvic Transaminase Reduced Glutathione Glutathione-S-Transferase Hydroxyapatite nanoparticles Malondialdehyde Methotrexate MTX-loaded hydroxyapatite nanoparticles Phosphate buffer solution Polydispersity index Reactive oxygen species Scanning Electron Microscopy Trichloroacetic acid Teriflunomide TEF-loaded hydroxyapatite nanoparticles Combination of TEF and MTX loaded hydroxyapatite nanoparticles Solution of TEF and MTX Transmission Electron Microscopy,"Authors are indebted to Intas Pharmaceuticals and Fresenius Kabi Ltd., India for providing gift samples of Teriflunomide and Methotrexate respectively. We are also thankful to Dr. Ambrish Kumar Tiwari, Veterinary officer, Jamia Hamdard, New Delhi and Dr. Purnima Rawat, Jamia Hamdard, New Delhi for their inputs regarding animal studies. We appreciate the contribution of AIIMS, New Delhi India to carry out TEM analysis. All authors declare no conflict of interest with any of the subject matter or materials discussed in the manuscript.",DMARDs hepatotoxicity hydroxyapatite inflammation oxidative stress rheumatoid arthritis,2018
901,,,[],"Bendamustine is an important drug for the treatment of chronic lymphatic leukaemia (CLL), non-Hodgkin lymphoma (NHL). However, its delivery is challenging due to its instability. Current approach reports the development and characterization of bendamustine encapsulated PLGA nanoparticles for the effective targeting to leukemic cells. The prepared, bendamustine loaded PLGA nanoparticles (BLPNP) were developed and characterized for particle size, zeta potential and polydispersity index. The formed nanoparticles were further characterized with the help of electron microscopy for surface morphology. The formed nanoparticles were evaluated for cytotoxicity, cell uptake, ROS and cell apoptosis against THP-1 leukemic cells as a part of   evaluation.   organ bio-distribution and tumor regression studies were performed to track   behaviour of BLPNP. The average particle size was 138.52 ± 3.25 nm, with 0.192 ± 0.036 PDI and − 25.4 ± 1.38 mV zeta potential. TEM images revealed the homogeneous particle size distribution with uniform shape.   release exhibited a sustained drug-release behaviour up to 24 h. Cytotoxicity against THP-1 cells through MTT assay observed IC  value of 27.8 ± 2.1 μM for BLPNP compared to pure drug, which was 50.42 ± 3.4 μM. Moreover,   studies like cell-uptake and cell apoptosis studies further confirmed the higher accumulation of BLPNP in comparison to the pure drug. Organ distribution and tumor regression studies were performed to track   behaviour of bendamustine loaded nanoparticles. The overall study described a promising approach in terms of safety, least erythrocytic toxicity, better IC  value with enhance tumor targeting and regression.",Bendamustine loaded PLGA nanoparticles Controlled drug delivery systems Chronic lymphatic leukaemia Dichloromethane Ehrlich ascites tumor Enhanced permeability and retention Fluorescence assisted cell sorting Fluorescein isothiocyanate Instant thin layer chromatography Non-Hodgkin lymphoma Nanoparticles Propidium iodide Poly lactide-co-glycolic acid Blank PLGA nanoparticles Polyvinyl alcohol Transmission electron microscope,,bendamustine eat nanoparticles PLGA THP-1,2018
902,,,[],"In this study, a new modified nanoprecipitation approach that more efficient and simpler than conventional approach was developed to synthesize D-alpha-Tocopheryl polyethylene glycol 1000 succinate stabilized liposome-PLGA hybrid nanoparticle, loaded with simvastatin (ST-TLPN). The optimum formulation was screened via investigation of the impact of TPGS mass within polymeric core and lipid shell on the physicochemical properties of nanoparticles respectively. FTIR, and drug release of ST-TLPN were also systematically determined. Finally, the cellular internalization was evaluated using the murine macrophage cell line,   pharmacokinetic behavior and antiatherogenic efficacies were elaborately examined in atherosclerotic rabbit models. With the weight ratio of TPGS-to-PLGA in organic phase of 30% and TPGS-to-lipid in aqueous phase of 35%, ST-TLPN exhibited core-shell structure, sub-100 nm size, EE% of over 90% and a slow release profile. The excellent cellular uptake was displayed in RAW264.7 cell line. Improved pharmacokinetic behavior, and enhanced antiatherogenic efficacy of ST-TLPN in the model animals were also revealed compared with ST-loaded PLGA nanoparticles. These findings suggest the modified nanoprecipitation method holds great potential for fabricating LPN, aided by the multiple functions of TPGS. And the prepared TLPN is a promising delivery system for use in the pharmaceutical field.",Lipid–polymer hybrid nanoparticle Liposome-PLGA hybrid nanoparticle Polylactic- -glycolic acid Polymeric nanoparticles Simvastatin Simvastatin-loaded TLPN D-alpha-Tocopheryl polyethylene glycol 1000 succinate TPGS-stabilized LPN The weight ratio of TPGS to PLGA in the organic phase The weight ratio of TPGS to lipid in the aqueous phase,"The project described was financially supported by the National Natural Science Foundation of China (Grant No.81273466), Jiangsu Province Ordinary College and University Innovative Research Programs (Grant No. KYLX_0614) and the Priority Academic Program Development of Jiangsu Higher Education Institutions. The authors also wish to thank Atherosclerosis Research Centre (Nanjing Medical University, Nanjing, PR China) for the kind gift of murine macrophage cell line, and the technical support from KeyGEN BioTECH (Nanjing, Jiangsu). The authors declared no conflict of interest.",antiatherogenic efficacies D-alpha-Tocopheryl polyethylene glycol 1000 succinate liposome-PLGA hybrid nanoparticle modified nanoprecipitation approach,2018
903,,,[],"Three-dimensional printing (3DP) is a rapidly growing additive manufacturing process and it is predicted that the technology will transform the production of goods across numerous fields. In the pharmaceutical sector, 3DP has been used to develop complex dosage forms of different sizes and structures, dose variations, dose combinations and release characteristics, not possible to produce using traditional manufacturing methods. However, the technology has mainly been focused on polymer-based systems and currently, limited information is available about the potential opportunities for the 3DP of soft materials such as lipids. This review paper emphasises the most commonly used 3DP technologies for soft materials such as inkjet printing, binder jetting, selective laser sintering (SLS), stereolithography (SLA), fused deposition modeling (FDM) and semi-solid extrusion, with the current status of these technologies for soft materials in biological, food and pharmaceutical applications. The advantages of 3DP, particularly in the pharmaceutical field, are highlighted and an insight is provided about the current studies for lipid-based drug delivery systems evaluating the potential of 3DP to fabricate innovative products. Additionally, the challenges of the 3DP technologies associated with technical processing, regulatory and material issues of lipids are discussed in detail. The future utility of 3DP for printing soft materials, particularly for lipid-based drug delivery systems, offers great advantages and the technology will potentially support patient compliance and drug effectiveness via a personalised medicine approach.",,"This review was funded in part by the Australian Research Council under the Discovery Projects scheme (grant DP160102906). Vincent Jannin is an employee of Gattefossé, France. The author would like to thank Gattefossé, France, for supporting the Ph.D. study of Kapilkumar Vithani.",additive manufacturing 3D printed drug products lipid-based drug delivery systems personalised medicines printing pharmaceuticals soft materials,2019
904,,,[],"Drug-induced liver injuries (DILI) comprise a significant proportion of adverse drug reactions leading to hospitalizations and death. One frequent DILI is granulomatous inflammation from exposure to harmful metabolites that activate inflammatory pathways of immune cells of the liver, which may act as a barrier to isolate the irritating stimulus and limit tissue damage. Paralleling the accumulation of CFZ precipitates in the liver, granulomatous inflammation was studied to gain insight into its effect on liver structure and function. A structural analog that does not precipitate within macrophages was also studied using micro-analytical approaches. Depleting macrophages was used to inhibit granuloma formation and assess its effect on drug bioaccumulation and toxicity. Granuloma-associated macrophages showed a distinct phenotype, differentiating them from non-granuloma macrophages. Granulomas were induced by insoluble CFZ cargo, but not by the more soluble analog, pointing to precipitation being a factor driving granulomatous inflammation. Granuloma-associated macrophages showed increased activation of lysosomal master-regulator transcription factor EB (TFEB). Inhibiting granuloma formation increased hepatic necrosis and systemic toxicity in CFZ-treated animals. Granuloma-associated macrophages are a specialized cell population equipped to actively sequester and stabilize cytotoxic chemotherapeutic agents. Thus, drug-induced granulomas may function as drug sequestering “organoids” –an induced, specialized sub-compartment– to limit tissue damage.",Adverse Drug Reaction Clofazimine Crystal-Like Drug Inclusion Drug-induced liver injury Interleukin-1 Receptor Antagonist Lysosomal Associated Membrane Protein 1 Microtubule-associated protein 1A/1B-light chain 3 Transcription Factor EB Toll-Like Receptor 9 Terminal deoxynucleotidyl transferase (TdT) dUTP Nick-End Labeling,"The authors thank Eric Bushong and Mark Ellisman for helping us with electron microscopy analysis done at the National Center for Microscopy and Imaging Research, University of California San Diego. The authors would also like to acknowledge support received from the Upjohn Research Award presented to GRR by the University Of Michigan College Of Pharmacy. This work was supported by NIH grant R01GM078200 to GRR.",Biocrystal clofazimine granuloma macrophage TFEB,2019
905,,,[],"To improve cytometric phenotyping abilities and better understand cell populations with high interindividual variability, a novel Raman-based microanalysis was developed to characterize macrophages on the basis of chemical composition, specifically to measure and characterize intracellular drug distribution and phase separation in relation to endogenous cellular biomolecules. The microanalysis was developed for the commercially-available WiTec alpha300R confocal Raman microscope. Alveolar macrophages were isolated and incubated in the presence of pharmaceutical compounds nilotinib, chloroquine, or etravirine. A Raman data processing algorithm was specifically developed to acquire the Raman signals emitted from single-cells and calculate the signal contributions from each of the major molecular components present in cell samples. Our methodology enabled analysis of the most abundant biochemicals present in typical eukaryotic cells and clearly identified “foamy” lipid-laden macrophages throughout cell populations, indicating feasibility for cellular lipid content analysis in the context of different diseases. Single-cell imaging revealed differences in intracellular distribution behavior for each drug; nilotinib underwent phase separation and self-aggregation while chloroquine and etravirine accumulated primarily via lipid partitioning. This methodology establishes a versatile cytometric analysis of drug cargo loading in macrophages requiring small numbers of cells with foreseeable applications in toxicology, disease pathology, and drug discovery.",,,confocal Raman microscopy intracellular drug bioaccumulation lipid-laden foamy macrophages pulmonary alveolar macrophages single-cell chemical imaging,2019
