,terms,importance,period,topic
18580,relaxation,0.016599463868209728,2019,61
18581,leu,0.014936324503609818,2019,61
18582,tmz,0.01478626945470662,2019,61
18583,oatp1b3,0.013355478167969777,2019,61
18584,tryptophan,0.011897010551746166,2019,61
18585,igm,0.011334782994778834,2019,61
18586,strip,0.010830304197712064,2019,61
18587,transferrin,0.009740028752063002,2019,61
18588,hematological,0.009398096982916776,2019,61
18589,fibrotic,0.008877816948569673,2019,61
18590,transplantation,0.008562288601568671,2019,61
18591,hpbcd,0.008069322796568142,2019,61
18592,hydrazide,0.006903189266397922,2019,61
18593,pravastatin,0.006512172873043264,2019,61
18594,immortalize,0.005969390507819733,2019,61
18595,trileucine,0.005880516554726324,2019,61
18596,methylation,0.005820372493309249,2019,61
18597,0.65,0.00562946028864437,2019,61
18598,pseudo,0.005552354860826427,2019,61
18599,nanoconjugate,0.0055157123259430224,2019,61
18600,mabs,0.018414768789737967,2005,62
18601,fcrn,0.01712213301299322,2005,62
18602,nanogels,0.014648672795748082,2005,62
18603,antimicrobial,0.011949376326674931,2005,62
18604,spions,0.011827417031269076,2005,62
18605,localization,0.011695928125307373,2005,62
18606,threshold,0.009253019465519145,2005,62
18607,mtb,0.006758345757741217,2005,62
18608,gap,0.006492177766504339,2005,62
18609,reversal,0.0060414846948655485,2005,62
18610,mmp-9,0.005838713769882944,2005,62
18611,encapsulation,0.005806853144148788,2005,62
18612,mab,0.005442164686164775,2005,62
18613,mnp,0.005362271847558854,2005,62
18614,acetyl,0.005344095696671228,2005,62
18615,respiration,0.005037722345571845,2005,62
18616,elderly,0.0049898186069367665,2005,62
18617,amp,0.004792864910310412,2005,62
18618,nanogel,0.004462507956769351,2005,62
18619,ultrasonic,0.004382854623331881,2005,62
18620,mabs,0.018472055878569163,2006,62
18621,fcrn,0.017174487462428684,2006,62
18622,nanogels,0.014691792841283231,2006,62
18623,antimicrobial,0.011982771242367714,2006,62
18624,spions,0.011860382399640754,2006,62
18625,localization,0.011728431413584697,2006,62
18626,threshold,0.009277149053548548,2006,62
18627,mtb,0.0067744179856019365,2006,62
18628,gap,0.006507426381557898,2006,62
18629,reversal,0.006055357095351667,2006,62
18630,mmp-9,0.005851974913865597,2006,62
18631,encapsulation,0.005820018707357159,2006,62
18632,mab,0.005454245481897558,2006,62
18633,mnp,0.005374117347686162,2006,62
18634,acetyl,0.005355887786558139,2006,62
18635,respiration,0.005048621092067015,2006,62
18636,elderly,0.00500057888377357,2006,62
18637,amp,0.004803059445665643,2006,62
18638,nanogel,0.004471766973722238,2006,62
18639,ultrasonic,0.004391890701847007,2006,62
18640,mabs,0.01851398018992579,2007,62
18641,fcrn,0.01721280027657082,2007,62
18642,nanogels,0.014723345042565776,2007,62
18643,antimicrobial,0.012007204361784927,2007,62
18644,spions,0.01188450109970687,2007,62
18645,localization,0.011752211883291038,2007,62
18646,threshold,0.009294800648377953,2007,62
18647,mtb,0.006786173240094437,2007,62
18648,gap,0.00651857899066196,2007,62
18649,reversal,0.006065502750269335,2007,62
18650,mmp-9,0.005861673337184648,2007,62
18651,encapsulation,0.00582964719897375,2007,62
18652,mab,0.005463080320363432,2007,62
18653,mnp,0.005382780040151253,2007,62
18654,acetyl,0.005364511403466845,2007,62
18655,respiration,0.005056591141159026,2007,62
18656,elderly,0.005008447631008421,2007,62
18657,amp,0.004810514313258017,2007,62
18658,nanogel,0.0044785374676945475,2007,62
18659,ultrasonic,0.004398498110990653,2007,62
18660,mabs,0.01854465548702598,2008,62
18661,fcrn,0.017240832553875988,2008,62
18662,nanogels,0.014746429861742441,2008,62
18663,antimicrobial,0.012025079711279764,2008,62
18664,spions,0.011902146377855395,2008,62
18665,localization,0.011769609667650846,2008,62
18666,threshold,0.009307713914958502,2008,62
18667,mtb,0.0067947725048153815,2008,62
18668,gap,0.006526737360670868,2008,62
18669,reversal,0.006072924445735264,2008,62
18670,mmp-9,0.0058687678489157446,2008,62
18671,encapsulation,0.005836690550668247,2008,62
18672,mab,0.005469543063795532,2008,62
18673,mnp,0.005389116849150222,2008,62
18674,acetyl,0.005370819626582197,2008,62
18675,respiration,0.005062421248132792,2008,62
18676,elderly,0.005014203631528662,2008,62
18677,amp,0.004815967545913502,2008,62
18678,nanogel,0.00448349006380767,2008,62
18679,ultrasonic,0.00440333140785894,2008,62
18680,mabs,0.018567090855495107,2009,62
18681,fcrn,0.017261334766252242,2009,62
18682,nanogels,0.01476331347508521,2009,62
18683,antimicrobial,0.012038153195736137,2009,62
18684,spions,0.011915051594313844,2009,62
18685,localization,0.01178233387408162,2009,62
18686,threshold,0.009317158322722195,2009,62
18687,mtb,0.0068010619237535656,2009,62
18688,gap,0.0065327043429896405,2009,62
18689,reversal,0.0060783526831956905,2009,62
18690,mmp-9,0.005873956811330798,2009,62
18691,encapsulation,0.005841842098929468,2009,62
18692,mab,0.005474270004930235,2009,62
18693,mnp,0.00539375169286794,2009,62
18694,acetyl,0.0053754335650991235,2009,62
18695,respiration,0.0050666855351658244,2009,62
18696,elderly,0.005018413723813171,2009,62
18697,amp,0.004819956221463016,2009,62
18698,nanogel,0.004487112620406447,2009,62
18699,ultrasonic,0.004406866720236368,2009,62
18700,mabs,0.018583487022962072,2010,62
18701,fcrn,0.017276318180039225,2010,62
18702,nanogels,0.014775652431643907,2010,62
18703,antimicrobial,0.012047707755764308,2010,62
18704,spions,0.011924483186800556,2010,62
18705,localization,0.011791633187420257,2010,62
18706,threshold,0.009324060823742944,2010,62
18707,mtb,0.006805658833777326,2010,62
18708,gap,0.006537065623963675,2010,62
18709,reversal,0.006082320261798346,2010,62
18710,mmp-9,0.005877749533004861,2010,62
18711,encapsulation,0.005845607479149197,2010,62
18712,mab,0.005477725091090251,2010,62
18713,mnp,0.005397139476050466,2010,62
18714,acetyl,0.005378806071167172,2010,62
18715,respiration,0.005069802522373721,2010,62
18716,elderly,0.0050214911064318385,2010,62
18717,amp,0.004822871796329764,2010,62
18718,nanogel,0.004489760640609347,2010,62
18719,ultrasonic,0.004409450983377918,2010,62
18720,mabs,0.018595454974268465,2011,62
18721,fcrn,0.01728725496941783,2011,62
18722,nanogels,0.014784659051528698,2011,62
18723,antimicrobial,0.012054682073707225,2011,62
18724,spions,0.011931367752165621,2011,62
18725,localization,0.011798421203783965,2011,62
18726,threshold,0.00932909943556169,2011,62
18727,mtb,0.006809014617420885,2011,62
18728,gap,0.006540249423363725,2011,62
18729,reversal,0.0060852166994900415,2011,62
18730,mmp-9,0.005880518343030146,2011,62
18731,encapsulation,0.005848356332689659,2011,62
18732,mab,0.005480247461039462,2011,62
18733,mnp,0.005399612721448268,2011,62
18734,acetyl,0.005381268165768199,2011,62
18735,respiration,0.005072078112863065,2011,62
18736,elderly,0.005023737789323837,2011,62
18737,amp,0.004825000374680957,2011,62
18738,nanogel,0.004491693928203796,2011,62
18739,ultrasonic,0.004411337733894604,2011,62
18740,mabs,0.018604172992462666,2012,62
18741,fcrn,0.01729522184430529,2012,62
18742,nanogels,0.014791219913675177,2012,62
18743,antimicrobial,0.012059762535889881,2012,62
18744,spions,0.0119363828356702,2012,62
18745,localization,0.011803365957899093,2012,62
18746,threshold,0.009332769871352509,2012,62
18747,mtb,0.006811459237289572,2012,62
18748,gap,0.006542568765621917,2012,62
18749,reversal,0.00608732672031602,2012,62
18750,mmp-9,0.005882535396667003,2012,62
18751,encapsulation,0.00585035884952151,2012,62
18752,mab,0.0054820850014878734,2012,62
18753,mnp,0.005401414478315428,2012,62
18754,acetyl,0.0053830618001085755,2012,62
18755,respiration,0.005073735892761717,2012,62
18756,elderly,0.005025374512166289,2012,62
18757,amp,0.0048265510670235075,2012,62
18758,nanogel,0.004493102365381712,2012,62
18759,ultrasonic,0.004412712272146458,2012,62
18760,mabs,0.018610489715427475,2013,62
18761,fcrn,0.0173009940866066,2013,62
18762,nanogels,0.014795973027208923,2013,62
18763,antimicrobial,0.01206344268321947,2013,62
18764,spions,0.011940015600080253,2013,62
18765,localization,0.011806947751629602,2013,62
18766,threshold,0.0093354281630987,2013,62
18767,mtb,0.006813229295596962,2013,62
18768,gap,0.006544248056083133,2013,62
18769,reversal,0.006088854355109564,2013,62
18770,mmp-9,0.005883995677782275,2013,62
18771,encapsulation,0.005851808599008069,2013,62
18772,mab,0.005483415231290363,2013,62
18773,mnp,0.005402718784774806,2013,62
18774,acetyl,0.005384360222252287,2013,62
18775,respiration,0.005074935897829611,2013,62
18776,elderly,0.005026559263190916,2013,62
18777,amp,0.004827673497248248,2013,62
18778,nanogel,0.004494121749109892,2013,62
18779,ultrasonic,0.0044137071009644376,2013,62
18780,mabs,0.01861504750164994,2014,62
18781,fcrn,0.01730515892348635,2014,62
18782,nanogels,0.014799402380577663,2014,62
18783,antimicrobial,0.01206609772973591,2014,62
18784,spions,0.011942636453533129,2014,62
18785,localization,0.011809531823064705,2014,62
18786,threshold,0.00933734582537846,2014,62
18787,mtb,0.006814506042043674,2014,62
18788,gap,0.006545459311132317,2014,62
18789,reversal,0.006089956188298169,2014,62
18790,mmp-9,0.005885048915013097,2014,62
18791,encapsulation,0.005852854237668938,2014,62
18792,mab,0.005484374637378301,2014,62
18793,mnp,0.005403659487584185,2014,62
18794,acetyl,0.005385296679633353,2014,62
18795,respiration,0.005075801349715898,2014,62
18796,elderly,0.005027413709777219,2014,62
18797,amp,0.004828482981732725,2014,62
18798,nanogel,0.004494856890738026,2014,62
18799,ultrasonic,0.004414424527718016,2014,62
18800,mabs,0.018618289803640116,2015,62
18801,fcrn,0.017308121416393908,2015,62
18802,nanogels,0.014801841205948026,2015,62
18803,antimicrobial,0.012067985335320438,2015,62
18804,spions,0.011944499720088793,2015,62
18805,localization,0.011811368908021449,2015,62
18806,threshold,0.009338708614439934,2015,62
18807,mtb,0.006815412815370546,2015,62
18808,gap,0.0065463194974131195,2015,62
18809,reversal,0.0060907385433438535,2015,62
18810,mmp-9,0.005885796706420213,2015,62
18811,encapsulation,0.005853596624774151,2015,62
18812,mab,0.0054850556965159265,2015,62
18813,mnp,0.0054043272458260926,2015,62
18814,acetyl,0.005385961418763907,2015,62
18815,respiration,0.005076415595909361,2015,62
18816,elderly,0.005028020130345601,2015,62
18817,amp,0.004829057431898368,2015,62
18818,nanogel,0.0044953784836049724,2015,62
18819,ultrasonic,0.004414933526285842,2015,62
18820,mabs,0.018620544904172517,2016,62
18821,fcrn,0.017310181601490095,2016,62
18822,nanogels,0.01480353665911623,2016,62
18823,antimicrobial,0.012069296964598665,2016,62
18824,spions,0.011945794404516305,2016,62
18825,localization,0.011812645365103012,2016,62
18826,threshold,0.009339654934081263,2016,62
18827,mtb,0.0068160418704689505,2016,62
18828,gap,0.006546916151949157,2016,62
18829,reversal,0.006091281073591182,2016,62
18830,mmp-9,0.00588631520358327,2016,62
18831,encapsulation,0.005854111364330181,2016,62
18832,mab,0.005485527797967126,2016,62
18833,mnp,0.005404790100676581,2016,62
18834,acetyl,0.0053864221748117684,2016,62
18835,respiration,0.005076841253089521,2016,62
18836,elderly,0.005028440348170573,2016,62
18837,amp,0.004829455429332726,2016,62
18838,nanogel,0.004495739748426898,2016,62
18839,ultrasonic,0.0044152860397873835,2016,62
18840,mabs,0.018622063115323245,2017,62
18841,fcrn,0.01731156856421087,2017,62
18842,nanogels,0.014804678030377522,2017,62
18843,antimicrobial,0.012070179897186705,2017,62
18844,spions,0.011946665927932181,2017,62
18845,localization,0.011813504615852772,2017,62
18846,threshold,0.009340291904994493,2017,62
18847,mtb,0.006816465241187436,2017,62
18848,gap,0.006547317709752167,2017,62
18849,reversal,0.006091646193994342,2017,62
18850,mmp-9,0.0058866641447206085,2017,62
18851,encapsulation,0.005854457775829187,2017,62
18852,mab,0.005485845505558351,2017,62
18853,mnp,0.005405101583536476,2017,62
18854,acetyl,0.005386732244779405,2017,62
18855,respiration,0.005077127695059571,2017,62
18856,elderly,0.005028723128488319,2017,62
18857,amp,0.00482972325148359,2017,62
18858,nanogel,0.004495982843565102,2017,62
18859,ultrasonic,0.00441552324394329,2017,62
18860,mabs,0.018622998959185712,2018,62
18861,fcrn,0.017312423517045723,2018,62
18862,nanogels,0.01480538161817998,2018,62
18863,antimicrobial,0.01207072419809938,2018,62
18864,spions,0.011947203196771087,2018,62
18865,localization,0.011814034320389341,2018,62
18866,threshold,0.009340684604125907,2018,62
18867,mtb,0.006816726278889776,2018,62
18868,gap,0.006547565301693042,2018,62
18869,reversal,0.006091871325208967,2018,62
18870,mmp-9,0.005886879302612246,2018,62
18871,encapsulation,0.005854671374379177,2018,62
18872,mab,0.005486041410067965,2018,62
18873,mnp,0.005405293650882659,2018,62
18874,acetyl,0.005386923441162841,2018,62
18875,respiration,0.00507730432611156,2018,62
18876,elderly,0.00502889750232037,2018,62
18877,amp,0.004829888404325278,2018,62
18878,nanogel,0.004496132753198286,2018,62
18879,ultrasonic,0.00441566952198418,2018,62
18880,mabs,0.018623436661883118,2019,62
18881,fcrn,0.017312823258258146,2019,62
18882,nanogels,0.014805710348464998,2019,62
18883,antimicrobial,0.012070978242318578,2019,62
18884,spions,0.011947453945004382,2019,62
18885,localization,0.011814281523305277,2019,62
18886,threshold,0.00934086762018261,2019,62
18887,mtb,0.006816847674706257,2019,62
18888,gap,0.0065476804095002394,2019,62
18889,reversal,0.00609197593168976,2019,62
18890,mmp-9,0.005886979247282013,2019,62
18891,encapsulation,0.005854770590236161,2019,62
18892,mab,0.005486132357350653,2019,62
18893,mnp,0.005405382805371411,2019,62
18894,acetyl,0.0053870121887396195,2019,62
18895,respiration,0.005077386269826984,2019,62
18896,elderly,0.005028978391808785,2019,62
18897,amp,0.0048299649877210195,2019,62
18898,nanogel,0.004496202220239864,2019,62
18899,ultrasonic,0.004415737294007749,2019,62
18900,dead,0.015348724348586282,2005,63
18901,proline,0.014177001881798367,2005,63
18902,dxr,0.013630006019744335,2005,63
18903,warfarin,0.012753894851675027,2005,63
18904,orthotopic,0.011846010712718513,2005,63
18905,anisotropy,0.008258886823340382,2005,63
18906,acat,0.008231174673530258,2005,63
18907,bone,0.007949907593242036,2005,63
18908,acp,0.007807533485294161,2005,63
18909,hypercholesterolemia,0.0075856617509635505,2005,63
18910,pampa,0.007398633482689179,2005,63
18911,kpd,0.007333163205442558,2005,63
18912,head,0.007156752328999327,2005,63
18913,p407,0.006523772575819438,2005,63
18914,seeking,0.006446572153797871,2005,63
18915,407,0.006408513951122163,2005,63
18916,icp,0.005635984270279584,2005,63
18917,320,0.0055813697374717565,2005,63
18918,topology,0.005408438562629575,2005,63
18919,naïve,0.005325502310319818,2005,63
18920,dead,0.015393811584499227,2006,63
18921,proline,0.014217823977543237,2006,63
18922,dxr,0.013668860942290736,2006,63
18923,warfarin,0.012789632748589066,2006,63
18924,orthotopic,0.011878565075580732,2006,63
18925,anisotropy,0.00827940574936243,2006,63
18926,acat,0.008251604529560544,2006,63
18927,bone,0.00796943732643677,2006,63
18928,acp,0.007826610345614165,2006,63
18929,hypercholesterolemia,0.0076040366656463555,2006,63
18930,pampa,0.007416420369063451,2006,63
18931,kpd,0.007350745061904096,2006,63
18932,head,0.007173783867227558,2006,63
18933,p407,0.006538856279330397,2006,63
18934,seeking,0.006461421282322448,2006,63
18935,407,0.006423247687354242,2006,63
18936,icp,0.005648412880824066,2006,63
18937,320,0.005593638199518905,2006,63
18938,topology,0.0054202025273797525,2006,63
18939,naïve,0.005337025749329822,2006,63
18940,dead,0.015426788807737016,2007,63
18941,proline,0.01424767998420342,2007,63
18942,dxr,0.013697277437852224,2007,63
18943,warfarin,0.012815768393876884,2007,63
18944,orthotopic,0.011902371318424934,2007,63
18945,anisotropy,0.008294406898936608,2007,63
18946,acat,0.008266540524837938,2007,63
18947,bone,0.007983714894882553,2007,63
18948,acp,0.007840556650418367,2007,63
18949,hypercholesterolemia,0.007617469525811002,2007,63
18950,pampa,0.0074294231188230765,2007,63
18951,kpd,0.007363597845384453,2007,63
18952,head,0.0071862341329071,2007,63
18953,p407,0.006549881904969255,2007,63
18954,seeking,0.006472275347194007,2007,63
18955,407,0.006434017358480852,2007,63
18956,icp,0.005657496747136978,2007,63
18957,320,0.005602604950700981,2007,63
18958,topology,0.005428800349873999,2007,63
18959,naïve,0.0053454476832580184,2007,63
18960,dead,0.01545090987577853,2008,63
18961,proline,0.014269517509811,2008,63
18962,dxr,0.01371806181341711,2008,63
18963,warfarin,0.012834884126906754,2008,63
18964,orthotopic,0.011919782933948875,2008,63
18965,anisotropy,0.008305377477043494,2008,63
18966,acat,0.008277463445166862,2008,63
18967,bone,0.007994156205456526,2008,63
18968,acp,0.00785075565878283,2008,63
18969,hypercholesterolemia,0.00762729297915236,2008,63
18970,pampa,0.0074389319743421636,2008,63
18971,kpd,0.007372997010977186,2008,63
18972,head,0.007195338886399184,2008,63
18973,p407,0.006557944660567101,2008,63
18974,seeking,0.006480212623646488,2008,63
18975,407,0.006441892909737824,2008,63
18976,icp,0.005664139336592307,2008,63
18977,320,0.0056091618867306755,2008,63
18978,topology,0.0054350874677827924,2008,63
18979,naïve,0.005351606165081849,2008,63
18980,dead,0.015468552322625156,2009,63
18981,proline,0.014285489722445689,2009,63
18982,dxr,0.013733263735106251,2009,63
18983,warfarin,0.012848865585442395,2009,63
18984,orthotopic,0.01193251799428197,2009,63
18985,anisotropy,0.008313401653063544,2009,63
18986,acat,0.00828545276567659,2009,63
18987,bone,0.008001793291232538,2009,63
18988,acp,0.007858215532508253,2009,63
18989,hypercholesterolemia,0.0076344781845547344,2009,63
18990,pampa,0.007445887093986225,2009,63
18991,kpd,0.007379871907385733,2009,63
18992,head,0.007201998460751186,2009,63
18993,p407,0.006563842159658782,2009,63
18994,seeking,0.006486018352681111,2009,63
18995,407,0.006447653495641343,2009,63
18996,icp,0.005668998191065021,2009,63
18997,320,0.005613958098458883,2009,63
18998,topology,0.005439686347847012,2009,63
18999,naïve,0.005356110967146051,2009,63
19000,dead,0.01548144449550415,2010,63
19001,proline,0.014297161409527886,2010,63
19002,dxr,0.013744372551996148,2010,63
19003,warfarin,0.012859082583657385,2010,63
19004,orthotopic,0.01194182422662145,2010,63
19005,anisotropy,0.008319265592556895,2010,63
19006,acat,0.00829129123607273,2010,63
19007,bone,0.008007374382057425,2010,63
19008,acp,0.007863667133738853,2010,63
19009,hypercholesterolemia,0.0076397290845798506,2010,63
19010,pampa,0.007450969869542378,2010,63
19011,kpd,0.007384896063559197,2010,63
19012,head,0.00720686528042534,2010,63
19013,p407,0.006568152128872811,2010,63
19014,seeking,0.006490261265282997,2010,63
19015,407,0.006451863422043669,2010,63
19016,icp,0.005672549219818246,2010,63
19017,320,0.005617463353949594,2010,63
19018,topology,0.005443047412377768,2010,63
19019,naïve,0.0053594032885084355,2010,63
19020,dead,0.01549085379249833,2011,63
19021,proline,0.014305679973349427,2011,63
19022,dxr,0.013752480323657832,2011,63
19023,warfarin,0.012866539492205451,2011,63
19024,orthotopic,0.01194861644555641,2011,63
19025,anisotropy,0.008323545588996423,2011,63
19026,acat,0.008295552644928188,2011,63
19027,bone,0.008011447952907681,2011,63
19028,acp,0.007867646201875033,2011,63
19029,hypercholesterolemia,0.007643561679090922,2011,63
19030,pampa,0.007454679765217697,2011,63
19031,kpd,0.007388563178246285,2011,63
19032,head,0.007210417569407239,2011,63
19033,p407,0.0065712980226779035,2011,63
19034,seeking,0.006493358220440969,2011,63
19035,407,0.006454936303508951,2011,63
19036,icp,0.005675141229714412,2011,63
19037,320,0.005620021957887832,2011,63
19038,topology,0.005445500783688535,2011,63
19039,naïve,0.005361806490025772,2011,63
19040,dead,0.015497705605863799,2012,63
19041,proline,0.014311883126502495,2012,63
19042,dxr,0.013758384326563964,2012,63
19043,warfarin,0.012871969520828036,2012,63
19044,orthotopic,0.011953562434187886,2012,63
19045,anisotropy,0.008326662161034512,2012,63
19046,acat,0.008298655681593667,2012,63
19047,bone,0.00801441420722429,2012,63
19048,acp,0.007870543640112599,2012,63
19049,hypercholesterolemia,0.007646352456674349,2012,63
19050,pampa,0.0074573811949100585,2012,63
19051,kpd,0.007391233455354217,2012,63
19052,head,0.007213004231973523,2012,63
19053,p407,0.006573588755067581,2012,63
19054,seeking,0.00649561331667364,2012,63
19055,407,0.006457173869765796,2012,63
19056,icp,0.005677028636769236,2012,63
19057,320,0.005621885039649938,2012,63
19058,topology,0.005447287238082872,2012,63
19059,naïve,0.005363556412284291,2012,63
19060,dead,0.015502670097452957,2013,63
19061,proline,0.014316377423500962,2013,63
19062,dxr,0.01376266178375153,2013,63
19063,warfarin,0.012875903424155339,2013,63
19064,orthotopic,0.011957145498186925,2013,63
19065,anisotropy,0.008328919359583261,2013,63
19066,acat,0.00830090307132337,2013,63
19067,bone,0.008016562474406467,2013,63
19068,acp,0.007872642038768758,2013,63
19069,hypercholesterolemia,0.007648373563127174,2013,63
19070,pampa,0.0074593375558377,2013,63
19071,kpd,0.007393167241907511,2013,63
19072,head,0.007214877428700267,2013,63
19073,p407,0.00657524751766704,2013,63
19074,seeking,0.006497246257675731,2013,63
19075,407,0.006458794108787346,2013,63
19076,icp,0.005678395164470742,2013,63
19077,320,0.005623233942927635,2013,63
19078,topology,0.00544858062313401,2013,63
19079,naïve,0.0053648233293580845,2013,63
19080,dead,0.015506252450140978,2014,63
19081,proline,0.014319620417849923,2014,63
19082,dxr,0.013765748277948926,2014,63
19083,warfarin,0.012878741967292159,2014,63
19084,orthotopic,0.011959730835799594,2014,63
19085,anisotropy,0.008330547844065096,2014,63
19086,acat,0.008302524477267748,2014,63
19087,bone,0.008018112348849287,2014,63
19088,acp,0.007874155925957712,2014,63
19089,hypercholesterolemia,0.007649831673277839,2014,63
19090,pampa,0.007460748943418602,2014,63
19091,kpd,0.007394562339119933,2014,63
19092,head,0.007216228802590951,2014,63
19093,p407,0.006576444152060195,2014,63
19094,seeking,0.006498424258990111,2014,63
19095,407,0.006459962944267922,2014,63
19096,icp,0.00567938092325744,2014,63
19097,320,0.005624206984262776,2014,63
19098,topology,0.0054495136037845055,2014,63
19099,naïve,0.005365737211441537,2014,63
19100,dead,0.015508804433309082,2015,63
19101,proline,0.014321930468960731,2015,63
19102,dxr,0.01376794676288068,2015,63
19103,warfarin,0.012880763698574495,2015,63
19104,orthotopic,0.011961572076456772,2015,63
19105,anisotropy,0.008331707120678229,2015,63
19106,acat,0.008303678709665595,2015,63
19107,bone,0.008019215608195953,2015,63
19108,acp,0.007875233541502298,2015,63
19109,hypercholesterolemia,0.007650869543996168,2015,63
19110,pampa,0.007461753521980376,2015,63
19111,kpd,0.007395555310152572,2015,63
19112,head,0.007217190619481775,2015,63
19113,p407,0.006577295718153894,2015,63
19114,seeking,0.006499262549781313,2015,63
19115,407,0.006460794704832713,2015,63
19116,icp,0.005680082258256137,2015,63
19117,320,0.005624899259842238,2015,63
19118,topology,0.005450177342260935,2015,63
19119,naïve,0.00536638734543107,2015,63
19120,dead,0.015510584824566999,2016,63
19121,proline,0.01432354190386125,2016,63
19122,dxr,0.013769480288225614,2016,63
19123,warfarin,0.012882173798136127,2016,63
19124,orthotopic,0.011962856148908279,2016,63
19125,anisotropy,0.008332515110006931,2016,63
19126,acat,0.008304483178322315,2016,63
19127,bone,0.008019984500338972,2016,63
19128,acp,0.007875984536152507,2016,63
19129,hypercholesterolemia,0.007651592800413539,2016,63
19130,pampa,0.007462453544256108,2016,63
19131,kpd,0.007396247231852326,2016,63
19132,head,0.007217860799984111,2016,63
19133,p407,0.006577888964458699,2016,63
19134,seeking,0.006499846533037641,2016,63
19135,407,0.00646137413157268,2016,63
19136,icp,0.005680570687117193,2016,63
19137,320,0.005625381368531423,2016,63
19138,topology,0.005450639543002026,2016,63
19139,naïve,0.005366840055762022,2016,63
19140,dead,0.01551178303004294,2017,63
19141,proline,0.014324626371850849,2017,63
19142,dxr,0.013770512310042473,2017,63
19143,warfarin,0.012883122734774061,2017,63
19144,orthotopic,0.011963720250698468,2017,63
19145,anisotropy,0.0083330587544811,2017,63
19146,acat,0.008305024453115957,2017,63
19147,bone,0.008020501829559025,2017,63
19148,acp,0.007876489819155057,2017,63
19149,hypercholesterolemia,0.007652079413846766,2017,63
19150,pampa,0.007462924519781002,2017,63
19151,kpd,0.007396712755253329,2017,63
19152,head,0.0072183116904618256,2017,63
19153,p407,0.006578288075258859,2017,63
19154,seeking,0.006500239409553585,2017,63
19155,407,0.006461763941437614,2017,63
19156,icp,0.005680899254412795,2017,63
19157,320,0.005625705682382694,2017,63
19158,topology,0.005450950458997162,2017,63
19159,naïve,0.00536714458485512,2017,63
19160,dead,0.015512520673364038,2018,63
19161,proline,0.014325293989357767,2018,63
19162,dxr,0.013771147637688566,2018,63
19163,warfarin,0.012883706909081319,2018,63
19164,orthotopic,0.011964252194760132,2018,63
19165,anisotropy,0.00833339340639826,2018,63
19166,acat,0.008305357646147767,2018,63
19167,bone,0.008020820280612509,2018,63
19168,acp,0.007876800854032362,2018,63
19169,hypercholesterolemia,0.007652378954952035,2018,63
19170,pampa,0.0074632144335594845,2018,63
19171,kpd,0.007396999312490603,2018,63
19172,head,0.007218589239113779,2018,63
19173,p407,0.006578533746567384,2018,63
19174,seeking,0.006500481242845722,2018,63
19175,407,0.00646200388680731,2018,63
19176,icp,0.005681101497300963,2018,63
19177,320,0.0056259053067641675,2018,63
19178,topology,0.005451141835406645,2018,63
19179,naïve,0.005367332029378888,2018,63
19180,dead,0.015512869672572635,2019,63
19181,proline,0.014325609815420899,2019,63
19182,dxr,0.013771448168150175,2019,63
19183,warfarin,0.012883983209786263,2019,63
19184,orthotopic,0.011964503757579296,2019,63
19185,anisotropy,0.00833355154873721,2019,63
19186,acat,0.00830551509786003,2019,63
19187,bone,0.008020970753752027,2019,63
19188,acp,0.007876947816624368,2019,63
19189,hypercholesterolemia,0.007652520476990689,2019,63
19190,pampa,0.007463351398697629,2019,63
19191,kpd,0.007397134688916647,2019,63
19192,head,0.007218720351714895,2019,63
19193,p407,0.006578649772692659,2019,63
19194,seeking,0.006500595452712673,2019,63
19195,407,0.0064621172032680325,2019,63
19196,icp,0.005681196973963052,2019,63
19197,320,0.005625999544560997,2019,63
19198,topology,0.005451232171064156,2019,63
19199,naïve,0.005367420504923335,2019,63
19200,docetaxel,0.04192514715864485,2005,64
19201,ghb,0.02131568615535085,2005,64
19202,mdr,0.021107027432259676,2005,64
19203,pump,0.016550557905541337,2005,64
19204,amyloid,0.014865420976782005,2005,64
19205,hesperidin,0.014845178585405527,2005,64
19206,sar,0.010618170461856261,2005,64
19207,propensity,0.009730262668528392,2005,64
19208,hippocampus,0.009145129619737414,2005,64
19209,nsclc,0.008929380534132485,2005,64
19210,tumoral,0.008723956077058365,2005,64
19211,caco,0.008006509691658005,2005,64
19212,basal,0.007199185785148057,2005,64
19213,nucleoside,0.0067919388295320385,2005,64
19214,cortex,0.0066697087142580614,2005,64
19215,choroid,0.006542158919263191,2005,64
19216,packaging,0.0062286641533902615,2005,64
19217,establishment,0.005804508691543848,2005,64
19218,flash,0.00570566628977754,2005,64
19219,scintigraphic,0.004952630282844192,2005,64
19220,docetaxel,0.04207269011169191,2006,64
19221,ghb,0.021380153652927253,2006,64
19222,mdr,0.021170712023223136,2006,64
19223,pump,0.016597551635810878,2006,64
19224,amyloid,0.014906462872692124,2006,64
19225,hesperidin,0.014886149805497496,2006,64
19226,sar,0.010644874532776193,2006,64
19227,propensity,0.00975411267734453,2006,64
19228,hippocampus,0.009167130887443942,2006,64
19229,nsclc,0.008950706957387328,2006,64
19230,tumoral,0.008744643492442852,2006,64
19231,caco,0.008024993688379955,2006,64
19232,basal,0.007215246845484068,2006,64
19233,nucleoside,0.00680680235468608,2006,64
19234,cortex,0.006684216250640645,2006,64
19235,choroid,0.00655629672048356,2006,64
19236,packaging,0.0062419010131082205,2006,64
